Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003
"06037550801","Census Tract 5508.01, Los Angeles County, California","ACSSF","ca","140","00","0006048",,,,,"06","037",,,"550801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550801","Census Tract 5508.01",,,,1556,954,602,61.31,38.69
"06037550802","Census Tract 5508.02, Los Angeles County, California","ACSSF","ca","140","00","0006049",,,,,"06","037",,,"550802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550802","Census Tract 5508.02",,,,599,221,378,36.89,63.11
"06037550901","Census Tract 5509.01, Los Angeles County, California","ACSSF","ca","140","00","0006050",,,,,"06","037",,,"550901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550901","Census Tract 5509.01",,,,1355,262,1093,19.34,80.66
"06037550902","Census Tract 5509.02, Los Angeles County, California","ACSSF","ca","140","00","0006051",,,,,"06","037",,,"550902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550902","Census Tract 5509.02",,,,1853,566,1287,30.55,69.45
"06037551001","Census Tract 5510.01, Los Angeles County, California","ACSSF","ca","140","00","0006052",,,,,"06","037",,,"551001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551001","Census Tract 5510.01",,,,905,632,273,69.83,30.17
"06037551002","Census Tract 5510.02, Los Angeles County, California","ACSSF","ca","140","00","0006053",,,,,"06","037",,,"551002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551002","Census Tract 5510.02",,,,1412,870,542,61.61,38.39
"06037551101","Census Tract 5511.01, Los Angeles County, California","ACSSF","ca","140","00","0006054",,,,,"06","037",,,"551101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551101","Census Tract 5511.01",,,,1248,562,686,45.03,54.97
"06037551102","Census Tract 5511.02, Los Angeles County, California","ACSSF","ca","140","00","0006055",,,,,"06","037",,,"551102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551102","Census Tract 5511.02",,,,1829,217,1612,11.86,88.14
"06037551201","Census Tract 5512.01, Los Angeles County, California","ACSSF","ca","140","00","0006056",,,,,"06","037",,,"551201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551201","Census Tract 5512.01",,,,1194,411,783,34.42,65.58
"06037551203","Census Tract 5512.03, Los Angeles County, California","ACSSF","ca","140","00","0006057",,,,,"06","037",,,"551203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551203","Census Tract 5512.03",,,,1154,724,430,62.74,37.26
"06037551204","Census Tract 5512.04, Los Angeles County, California","ACSSF","ca","140","00","0006058",,,,,"06","037",,,"551204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551204","Census Tract 5512.04",,,,1133,350,783,30.89,69.11
"06037551300","Census Tract 5513, Los Angeles County, California","ACSSF","ca","140","00","0006059",,,,,"06","037",,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551300","Census Tract 5513",,,,1843,428,1415,23.22,76.78
"06037551401","Census Tract 5514.01, Los Angeles County, California","ACSSF","ca","140","00","0006060",,,,,"06","037",,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551401","Census Tract 5514.01",,,,1308,503,805,38.46,61.54
"06037551402","Census Tract 5514.02, Los Angeles County, California","ACSSF","ca","140","00","0006061",,,,,"06","037",,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551402","Census Tract 5514.02",,,,1434,787,647,54.88,45.12
"06037551501","Census Tract 5515.01, Los Angeles County, California","ACSSF","ca","140","00","0006062",,,,,"06","037",,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551501","Census Tract 5515.01",,,,1447,752,695,51.97,48.03
"06037551502","Census Tract 5515.02, Los Angeles County, California","ACSSF","ca","140","00","0006063",,,,,"06","037",,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551502","Census Tract 5515.02",,,,1413,738,675,52.23,47.77
"06037551700","Census Tract 5517, Los Angeles County, California","ACSSF","ca","140","00","0006064",,,,,"06","037",,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551700","Census Tract 5517",,,,1712,1026,686,59.93,40.07
"06037551801","Census Tract 5518.01, Los Angeles County, California","ACSSF","ca","140","00","0006065",,,,,"06","037",,,"551801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551801","Census Tract 5518.01",,,,943,550,393,58.32,41.68
"06037551802","Census Tract 5518.02, Los Angeles County, California","ACSSF","ca","140","00","0006066",,,,,"06","037",,,"551802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551802","Census Tract 5518.02",,,,1427,571,856,40.01,59.99
"06037551900","Census Tract 5519, Los Angeles County, California","ACSSF","ca","140","00","0006067",,,,,"06","037",,,"551900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037551900","Census Tract 5519",,,,1343,1057,286,78.7,21.3
"06037552001","Census Tract 5520.01, Los Angeles County, California","ACSSF","ca","140","00","0006068",,,,,"06","037",,,"552001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552001","Census Tract 5520.01",,,,1016,716,300,70.47,29.53
"06037552002","Census Tract 5520.02, Los Angeles County, California","ACSSF","ca","140","00","0006069",,,,,"06","037",,,"552002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552002","Census Tract 5520.02",,,,929,418,511,44.99,55.01
"06037552100","Census Tract 5521, Los Angeles County, California","ACSSF","ca","140","00","0006070",,,,,"06","037",,,"552100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552100","Census Tract 5521",,,,1806,1188,618,65.78,34.22
"06037552200","Census Tract 5522, Los Angeles County, California","ACSSF","ca","140","00","0006071",,,,,"06","037",,,"552200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552200","Census Tract 5522",,,,1554,348,1206,22.39,77.61
"06037552301","Census Tract 5523.01, Los Angeles County, California","ACSSF","ca","140","00","0006072",,,,,"06","037",,,"552301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552301","Census Tract 5523.01",,,,1114,756,358,67.86,32.14
"06037552302","Census Tract 5523.02, Los Angeles County, California","ACSSF","ca","140","00","0006073",,,,,"06","037",,,"552302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552302","Census Tract 5523.02",,,,1327,720,607,54.26,45.74
"06037552400","Census Tract 5524, Los Angeles County, California","ACSSF","ca","140","00","0006074",,,,,"06","037",,,"552400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552400","Census Tract 5524",,,,563,433,130,76.91,23.09
"06037552601","Census Tract 5526.01, Los Angeles County, California","ACSSF","ca","140","00","0006075",,,,,"06","037",,,"552601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552601","Census Tract 5526.01",,,,1183,825,358,69.74,30.26
"06037552602","Census Tract 5526.02, Los Angeles County, California","ACSSF","ca","140","00","0006076",,,,,"06","037",,,"552602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552602","Census Tract 5526.02",,,,964,615,349,63.8,36.2
"06037552700","Census Tract 5527, Los Angeles County, California","ACSSF","ca","140","00","0006077",,,,,"06","037",,,"552700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552700","Census Tract 5527",,,,1582,1276,306,80.66,19.34
"06037552800","Census Tract 5528, Los Angeles County, California","ACSSF","ca","140","00","0006078",,,,,"06","037",,,"552800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552800","Census Tract 5528",,,,1632,1171,461,71.75,28.25
"06037552900","Census Tract 5529, Los Angeles County, California","ACSSF","ca","140","00","0006079",,,,,"06","037",,,"552900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037552900","Census Tract 5529",,,,1886,1065,821,56.47,43.53
"06037553000","Census Tract 5530, Los Angeles County, California","ACSSF","ca","140","00","0006080",,,,,"06","037",,,"553000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553000","Census Tract 5530",,,,1141,961,180,84.22,15.78
"06037553100","Census Tract 5531, Los Angeles County, California","ACSSF","ca","140","00","0006081",,,,,"06","037",,,"553100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553100","Census Tract 5531",,,,1932,988,944,51.14,48.86
"06037553201","Census Tract 5532.01, Los Angeles County, California","ACSSF","ca","140","00","0006082",,,,,"06","037",,,"553201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553201","Census Tract 5532.01",,,,983,682,301,69.38,30.62
"06037553202","Census Tract 5532.02, Los Angeles County, California","ACSSF","ca","140","00","0006083",,,,,"06","037",,,"553202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553202","Census Tract 5532.02",,,,952,766,186,80.46,19.54
"06037553300","Census Tract 5533, Los Angeles County, California","ACSSF","ca","140","00","0006084",,,,,"06","037",,,"553300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553300","Census Tract 5533",,,,979,776,203,79.26,20.74
"06037553400","Census Tract 5534, Los Angeles County, California","ACSSF","ca","140","00","0006085",,,,,"06","037",,,"553400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553400","Census Tract 5534",,,,1026,585,441,57.02,42.98
"06037553502","Census Tract 5535.02, Los Angeles County, California","ACSSF","ca","140","00","0006086",,,,,"06","037",,,"553502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553502","Census Tract 5535.02",,,,1149,398,751,34.64,65.36
"06037553503","Census Tract 5535.03, Los Angeles County, California","ACSSF","ca","140","00","0006087",,,,,"06","037",,,"553503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553503","Census Tract 5535.03",,,,830,307,523,36.99,63.01
"06037553504","Census Tract 5535.04, Los Angeles County, California","ACSSF","ca","140","00","0006088",,,,,"06","037",,,"553504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553504","Census Tract 5535.04",,,,1312,709,603,54.04,45.96
"06037553601","Census Tract 5536.01, Los Angeles County, California","ACSSF","ca","140","00","0006089",,,,,"06","037",,,"553601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553601","Census Tract 5536.01",,,,1307,421,886,32.21,67.79
"06037553602","Census Tract 5536.02, Los Angeles County, California","ACSSF","ca","140","00","0006090",,,,,"06","037",,,"553602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553602","Census Tract 5536.02",,,,1371,481,890,35.08,64.92
"06037553701","Census Tract 5537.01, Los Angeles County, California","ACSSF","ca","140","00","0006091",,,,,"06","037",,,"553701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553701","Census Tract 5537.01",,,,922,375,547,40.67,59.33
"06037553702","Census Tract 5537.02, Los Angeles County, California","ACSSF","ca","140","00","0006092",,,,,"06","037",,,"553702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553702","Census Tract 5537.02",,,,1253,679,574,54.19,45.81
"06037553801","Census Tract 5538.01, Los Angeles County, California","ACSSF","ca","140","00","0006093",,,,,"06","037",,,"553801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553801","Census Tract 5538.01",,,,1039,318,721,30.61,69.39
"06037553802","Census Tract 5538.02, Los Angeles County, California","ACSSF","ca","140","00","0006094",,,,,"06","037",,,"553802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553802","Census Tract 5538.02",,,,2073,987,1086,47.61,52.39
"06037553901","Census Tract 5539.01, Los Angeles County, California","ACSSF","ca","140","00","0006095",,,,,"06","037",,,"553901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553901","Census Tract 5539.01",,,,1548,802,746,51.81,48.19
"06037553902","Census Tract 5539.02, Los Angeles County, California","ACSSF","ca","140","00","0006096",,,,,"06","037",,,"553902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037553902","Census Tract 5539.02",,,,1543,503,1040,32.6,67.4
"06037554001","Census Tract 5540.01, Los Angeles County, California","ACSSF","ca","140","00","0006097",,,,,"06","037",,,"554001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554001","Census Tract 5540.01",,,,1204,785,419,65.2,34.8
"06037554002","Census Tract 5540.02, Los Angeles County, California","ACSSF","ca","140","00","0006098",,,,,"06","037",,,"554002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554002","Census Tract 5540.02",,,,1714,635,1079,37.05,62.95
"06037554101","Census Tract 5541.01, Los Angeles County, California","ACSSF","ca","140","00","0006099",,,,,"06","037",,,"554101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554101","Census Tract 5541.01",,,,967,292,675,30.2,69.8
"06037554105","Census Tract 5541.05, Los Angeles County, California","ACSSF","ca","140","00","0006100",,,,,"06","037",,,"554105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554105","Census Tract 5541.05",,,,1495,76,1419,5.08,94.92
"06037554106","Census Tract 5541.06, Los Angeles County, California","ACSSF","ca","140","00","0006101",,,,,"06","037",,,"554106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554106","Census Tract 5541.06",,,,1291,519,772,40.2,59.8
"06037554201","Census Tract 5542.01, Los Angeles County, California","ACSSF","ca","140","00","0006102",,,,,"06","037",,,"554201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554201","Census Tract 5542.01",,,,1089,637,452,58.49,41.51
"06037554203","Census Tract 5542.03, Los Angeles County, California","ACSSF","ca","140","00","0006103",,,,,"06","037",,,"554203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554203","Census Tract 5542.03",,,,1303,409,894,31.39,68.61
"06037554204","Census Tract 5542.04, Los Angeles County, California","ACSSF","ca","140","00","0006104",,,,,"06","037",,,"554204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554204","Census Tract 5542.04",,,,1810,209,1601,11.55,88.45
"06037554301","Census Tract 5543.01, Los Angeles County, California","ACSSF","ca","140","00","0006105",,,,,"06","037",,,"554301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554301","Census Tract 5543.01",,,,1053,385,668,36.56,63.44
"06037554302","Census Tract 5543.02, Los Angeles County, California","ACSSF","ca","140","00","0006106",,,,,"06","037",,,"554302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554302","Census Tract 5543.02",,,,1186,257,929,21.67,78.33
"06037554403","Census Tract 5544.03, Los Angeles County, California","ACSSF","ca","140","00","0006107",,,,,"06","037",,,"554403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554403","Census Tract 5544.03",,,,1794,405,1389,22.58,77.42
"06037554404","Census Tract 5544.04, Los Angeles County, California","ACSSF","ca","140","00","0006108",,,,,"06","037",,,"554404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554404","Census Tract 5544.04",,,,1326,273,1053,20.59,79.41
"06037554405","Census Tract 5544.05, Los Angeles County, California","ACSSF","ca","140","00","0006109",,,,,"06","037",,,"554405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554405","Census Tract 5544.05",,,,1365,204,1161,14.95,85.05
"06037554406","Census Tract 5544.06, Los Angeles County, California","ACSSF","ca","140","00","0006110",,,,,"06","037",,,"554406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554406","Census Tract 5544.06",,,,1575,828,747,52.57,47.43
"06037554511","Census Tract 5545.11, Los Angeles County, California","ACSSF","ca","140","00","0006111",,,,,"06","037",,,"554511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554511","Census Tract 5545.11",,,,1118,802,316,71.74,28.26
"06037554512","Census Tract 5545.12, Los Angeles County, California","ACSSF","ca","140","00","0006112",,,,,"06","037",,,"554512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554512","Census Tract 5545.12",,,,2164,1499,665,69.27,30.73
"06037554513","Census Tract 5545.13, Los Angeles County, California","ACSSF","ca","140","00","0006113",,,,,"06","037",,,"554513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554513","Census Tract 5545.13",,,,815,649,166,79.63,20.37
"06037554514","Census Tract 5545.14, Los Angeles County, California","ACSSF","ca","140","00","0006114",,,,,"06","037",,,"554514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554514","Census Tract 5545.14",,,,1587,1031,556,64.97,35.03
"06037554515","Census Tract 5545.15, Los Angeles County, California","ACSSF","ca","140","00","0006115",,,,,"06","037",,,"554515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554515","Census Tract 5545.15",,,,1127,943,184,83.67,16.33
"06037554516","Census Tract 5545.16, Los Angeles County, California","ACSSF","ca","140","00","0006116",,,,,"06","037",,,"554516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554516","Census Tract 5545.16",,,,1208,1076,132,89.07,10.93
"06037554517","Census Tract 5545.17, Los Angeles County, California","ACSSF","ca","140","00","0006117",,,,,"06","037",,,"554517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554517","Census Tract 5545.17",,,,1386,894,492,64.5,35.5
"06037554518","Census Tract 5545.18, Los Angeles County, California","ACSSF","ca","140","00","0006118",,,,,"06","037",,,"554518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554518","Census Tract 5545.18",,,,1573,1354,219,86.08,13.92
"06037554519","Census Tract 5545.19, Los Angeles County, California","ACSSF","ca","140","00","0006119",,,,,"06","037",,,"554519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554519","Census Tract 5545.19",,,,1217,1085,132,89.15,10.85
"06037554521","Census Tract 5545.21, Los Angeles County, California","ACSSF","ca","140","00","0006120",,,,,"06","037",,,"554521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554521","Census Tract 5545.21",,,,1902,1303,599,68.51,31.49
"06037554522","Census Tract 5545.22, Los Angeles County, California","ACSSF","ca","140","00","0006121",,,,,"06","037",,,"554522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554522","Census Tract 5545.22",,,,1485,1248,237,84.04,15.96
"06037554600","Census Tract 5546, Los Angeles County, California","ACSSF","ca","140","00","0006122",,,,,"06","037",,,"554600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554600","Census Tract 5546",,,,1206,657,549,54.48,45.52
"06037554700","Census Tract 5547, Los Angeles County, California","ACSSF","ca","140","00","0006123",,,,,"06","037",,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554700","Census Tract 5547",,,,936,669,267,71.47,28.53
"06037554801","Census Tract 5548.01, Los Angeles County, California","ACSSF","ca","140","00","0006124",,,,,"06","037",,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554801","Census Tract 5548.01",,,,730,499,231,68.36,31.64
"06037554802","Census Tract 5548.02, Los Angeles County, California","ACSSF","ca","140","00","0006125",,,,,"06","037",,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554802","Census Tract 5548.02",,,,1691,967,724,57.19,42.81
"06037554900","Census Tract 5549, Los Angeles County, California","ACSSF","ca","140","00","0006126",,,,,"06","037",,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037554900","Census Tract 5549",,,,1996,889,1107,44.54,55.46
"06037555001","Census Tract 5550.01, Los Angeles County, California","ACSSF","ca","140","00","0006127",,,,,"06","037",,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555001","Census Tract 5550.01",,,,1626,1021,605,62.79,37.21
"06037555002","Census Tract 5550.02, Los Angeles County, California","ACSSF","ca","140","00","0006128",,,,,"06","037",,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555002","Census Tract 5550.02",,,,1258,522,736,41.49,58.51
"06037555105","Census Tract 5551.05, Los Angeles County, California","ACSSF","ca","140","00","0006129",,,,,"06","037",,,"555105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555105","Census Tract 5551.05",,,,1807,814,993,45.05,54.95
"06037555106","Census Tract 5551.06, Los Angeles County, California","ACSSF","ca","140","00","0006130",,,,,"06","037",,,"555106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555106","Census Tract 5551.06",,,,938,405,533,43.18,56.82
"06037555107","Census Tract 5551.07, Los Angeles County, California","ACSSF","ca","140","00","0006131",,,,,"06","037",,,"555107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555107","Census Tract 5551.07",,,,1924,1351,573,70.22,29.78
"06037555202","Census Tract 5552.02, Los Angeles County, California","ACSSF","ca","140","00","0006132",,,,,"06","037",,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555202","Census Tract 5552.02",,,,1082,970,112,89.65,10.35
"06037555211","Census Tract 5552.11, Los Angeles County, California","ACSSF","ca","140","00","0006133",,,,,"06","037",,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555211","Census Tract 5552.11",,,,1360,595,765,43.75,56.25
"06037555212","Census Tract 5552.12, Los Angeles County, California","ACSSF","ca","140","00","0006134",,,,,"06","037",,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555212","Census Tract 5552.12",,,,1435,714,721,49.76,50.24
"06037555300","Census Tract 5553, Los Angeles County, California","ACSSF","ca","140","00","0006135",,,,,"06","037",,,"555300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037555300","Census Tract 5553",,,,986,863,123,87.53,12.47
"06037570001","Census Tract 5700.01, Los Angeles County, California","ACSSF","ca","140","00","0006136",,,,,"06","037",,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570001","Census Tract 5700.01",,,,1608,1208,400,75.12,24.88
